Customer ID,full_name,Age,Gender,City,Account_Type,Account_Balance,Date_Of_Account_Opening,Last_Transaction_Date,Transaction_Amount,Loan_Status,Credit_Limit,Credit_Card_Balance,Last_Credit_Card_Payment_Date,Rewards_Points
189,Kenneth_Gonzalez,25,Female,Indianapolis,Savings,7044.86,2006-06-06,2023-10-14,3317.12,Closed,7827.75,2186.18,2023-01-31,4937
190,Michael_Hernandez,55,Female,Indianapolis,Current,3848.3,2016-04-25,2023-07-26,2383.45,Closed,3365.06,2449.18,2023-10-04,3447
191,Joshua_Thomas,32,Other,Oklahoma City,Current,6185.7,2009-06-27,2023-02-07,1679.95,Rejected,4527.44,3841.22,2023-04-13,1937
192,Jennifer_Davis,63,Other,Memphis,Current,5733.96,2012-11-11,2023-09-13,4585.28,Closed,6889.0,1557.54,2023-06-24,9840
193,Linda_Flores,32,Female,Louisville,Current,3016.51,2018-06-11,2023-06-29,4892.75,Rejected,9637.01,1617.49,2023-11-04,1701
194,Anthony_Flores,69,Other,San Diego,Savings,4919.1,2011-10-21,2023-01-19,4653.58,Rejected,1714.43,2601.65,2023-07-18,6100
195,David_Hall,23,Male,Las Vegas,Savings,783.29,2021-10-13,2023-06-12,2505.97,Closed,2400.35,1338.98,2023-02-13,9394
196,Paul_Johnson,29,Other,Chicago,Current,4653.14,2000-01-01,2023-07-21,3519.75,Rejected,2151.57,2230.58,2023-03-26,8131
197,Steven_Robinson,59,Other,Boston,Current,4636.08,2020-01-07,2023-09-28,866.15,Closed,2985.56,3301.72,2023-09-21,4377
198,Carol_Robinson,36,Other,Denver,Savings,384.31,2014-09-13,2023-03-29,4754.77,Rejected,1545.49,4949.28,2023-09-23,1764
199,Amanda_Lopez,57,Other,Tucson,Current,5187.35,2003-04-09,2023-06-24,1425.55,Approved,4259.28,1309.97,2023-02-24,1471
200,Nancy_Martinez,22,Male,Los Angeles,Current,7403.17,2003-01-04,2023-08-31,971.77,Rejected,3525.57,1310.76,2023-12-21,7179
201,Joseph_Baker,44,Other,Charlotte,Savings,4577.3,2009-09-21,2023-05-28,310.19,Closed,2783.1,1970.59,2023-12-14,6515
202,Emily_Hernandez,27,Female,Washington,Current,6495.65,2002-01-31,2023-09-22,2756.35,Approved,3316.81,3295.36,2023-01-02,2011
203,Emily_Anderson,60,Other,Jacksonville,Savings,5370.97,2020-11-08,2023-01-05,4742.83,Closed,6791.64,4631.24,2023-10-21,9311
204,Nancy_Thomas,69,Other,Seattle,Current,7873.27,2022-09-09,2023-05-19,686.59,Approved,7200.6,4745.12,2023-02-12,2801
205,Kenneth_Taylor,63,Female,Washington,Current,5193.11,2014-12-19,2023-04-13,612.94,Rejected,9356.31,1690.09,2023-03-21,4164
206,Ronald_Sanchez,31,Male,Portland,Current,3382.93,2016-10-09,2023-12-13,1370.26,Approved,2892.66,2086.37,2023-04-15,2813
207,Ronald_Johnson,51,Female,San Jose,Current,8292.93,2003-01-26,2023-09-15,3330.32,Closed,1909.04,2181.68,2023-04-18,2240
208,Barbara_Roberts,66,Female,Tucson,Current,769.45,2007-02-17,2023-06-29,2743.59,Rejected,1527.5,1744.56,2023-10-23,725
209,Joshua_Lopez,32,Female,Phoenix,Current,2965.62,2018-08-23,2023-09-03,490.07,Approved,5437.87,1577.08,2023-06-04,9231
210,Mary_Sanchez,46,Female,Detroit,Current,5955.7,2008-10-10,2023-05-28,2217.08,Approved,6813.25,356.96,2023-04-09,4357
211,Michael_Thompson,43,Other,San Jose,Current,8574.66,2012-09-24,2023-01-21,343.99,Rejected,3156.94,2725.48,2023-06-21,1847
212,Ronald_Moore,44,Other,Portland,Savings,814.2,2021-08-21,2023-11-03,4261.0,Closed,6991.48,3311.69,2023-12-31,7589
213,Paul_Young,20,Other,Columbus,Savings,1050.92,2014-01-23,2023-06-07,544.49,Rejected,2686.51,4957.89,2023-12-28,7893
214,Ronald_Carter,20,Other,Las Vegas,Savings,2895.61,2014-05-27,2023-06-25,2361.78,Rejected,3001.84,3095.85,2023-10-11,5035
215,Thomas_Nguyen,52,Male,Chicago,Savings,3511.26,2005-09-26,2023-09-14,2557.21,Closed,6978.03,3052.17,2023-07-22,3884
216,Ronald_Campbell,52,Other,Baltimore,Current,8451.03,2007-10-13,2023-09-22,2655.33,Approved,9590.03,1851.94,2023-10-13,4646
217,Mary_Williams,67,Other,Sacramento,Savings,9593.14,2018-05-19,2023-04-23,3049.68,Approved,9128.25,287.56,2023-05-21,4047
218,Mary_Nguyen,23,Male,Columbus,Savings,270.56,2006-04-19,2023-06-17,3510.9,Rejected,1243.2,3070.83,2023-02-19,7776
219,Betty_Williams,31,Female,Fort Worth,Current,252.03,2004-09-22,2023-01-21,31.75,Closed,9832.4,627.7,2023-05-08,1494
220,Daniel_Robinson,43,Other,Louisville,Current,8661.62,2001-05-27,2023-03-21,164.26,Approved,4280.3,3719.57,2023-01-29,2113
221,Paul_Smith,20,Other,Memphis,Current,1442.61,2018-11-12,2023-08-16,3061.64,Approved,5988.43,3770.77,2023-12-08,1414
222,Emily_Robinson,50,Female,San Francisco,Current,3459.43,2002-03-06,2023-02-06,918.89,Rejected,4107.94,525.49,2023-05-07,6231
223,Steven_Hall,59,Other,Omaha,Current,2824.61,2013-07-30,2023-04-01,4160.91,Rejected,8419.66,1388.13,2023-03-05,7116
224,James_Young,30,Female,Nashville,Savings,2890.5,2008-12-25,2023-11-23,3141.28,Approved,7051.47,4099.49,2023-08-14,7247
225,Christopher_Ramirez,46,Female,El Paso,Current,3353.06,2021-08-27,2023-06-01,4902.2,Closed,8894.78,4810.91,2023-11-07,330
226,Mary_Lee,26,Female,Oklahoma City,Current,3426.86,2016-02-10,2023-06-27,3642.74,Closed,2909.13,3652.84,2023-12-01,5636
227,Amanda_Rivera,49,Other,Austin,Current,6239.54,2008-03-17,2023-07-01,462.66,Rejected,6763.76,2006.63,2023-12-22,432
228,Sandra_Gonzalez,39,Female,Fresno,Savings,6324.96,2002-01-21,2023-04-20,863.17,Closed,5784.83,4136.06,2023-10-30,5555
229,Emily_Clark,39,Other,Jacksonville,Current,5276.63,2003-08-29,2023-12-26,242.28,Closed,6299.55,1464.49,2023-08-30,1614
230,Jennifer_Scott,51,Male,Jacksonville,Current,8599.56,2012-02-04,2023-04-19,3708.47,Rejected,4288.63,4331.3,2023-12-29,1645
231,Emily_Miller,27,Female,Philadelphia,Savings,8472.15,2005-05-14,2023-06-05,642.85,Approved,1057.94,214.18,2023-03-06,5968
232,Patricia_Perez,42,Other,Mesa,Savings,2250.45,2012-09-24,2023-09-17,3322.2,Approved,7341.97,4964.63,2023-07-23,2463
233,William_Martinez,29,Female,Las Vegas,Current,5482.03,2008-07-02,2023-03-08,2781.43,Rejected,7429.1,552.67,2023-01-16,1450
234,Thomas_Hill,68,Other,Fort Worth,Savings,7859.99,2000-01-02,2023-09-17,3170.16,Closed,8830.44,4575.83,2023-11-09,3464
235,Donna_Anderson,20,Other,El Paso,Savings,8682.06,2002-01-19,2023-09-28,2548.26,Rejected,9662.69,4262.7,2023-07-21,5019
236,Nancy_Anderson,36,Male,Portland,Current,2626.34,2021-03-09,2023-02-06,75.01,Approved,2791.92,1466.02,2023-02-28,1932
237,Robert_Brown,50,Female,Atlanta,Savings,4991.59,2007-10-19,2023-09-27,1273.56,Rejected,1613.01,2311.76,2023-07-11,6113
238,Kimberly_Young,64,Other,Philadelphia,Savings,5297.77,2020-11-10,2023-05-03,4426.06,Rejected,8064.15,1072.37,2023-02-13,1392
239,Jennifer_Thompson,43,Male,New York,Current,7026.42,2009-11-10,2023-08-12,4647.05,Approved,8908.27,2405.34,2023-04-16,5659
240,Lisa_Garcia,30,Other,Philadelphia,Savings,3369.57,2001-09-09,2023-07-14,495.08,Rejected,2540.59,904.03,2023-06-10,1610
241,William_White,24,Other,Washington,Savings,3005.17,2014-08-16,2023-03-23,4763.62,Rejected,1981.49,1463.07,2023-12-12,8134
242,Deborah_Martin,51,Male,Las Vegas,Current,7085.42,2009-12-01,2023-02-19,3355.92,Approved,8639.15,195.79,2023-05-18,5880
243,Jessica_Torres,39,Female,Boston,Current,4053.42,2012-02-03,2023-03-19,4613.56,Closed,9799.74,2759.35,2023-06-29,2503
244,Steven_Martin,37,Male,Charlotte,Savings,139.84,2008-01-05,2023-01-25,2011.81,Rejected,4670.46,3617.72,2023-04-12,5681
245,David_Lopez,60,Female,Detroit,Savings,9384.68,2014-05-06,2023-10-22,517.71,Closed,9144.37,1011.49,2023-01-10,4369
246,Jennifer_Allen,40,Other,San Diego,Savings,1581.49,2015-07-03,2023-01-26,1519.24,Closed,7942.51,3060.67,2023-07-27,5538
247,Jessica_Ramirez,65,Other,Las Vegas,Savings,1571.48,2016-01-19,2023-03-01,3451.51,Closed,3605.5,240.42,2023-08-06,8061
248,Mark_Davis,31,Male,Kansas City,Savings,8201.82,2001-10-13,2023-11-04,3978.16,Closed,2412.86,417.31,2023-02-22,6935
249,Michael_Smith,47,Male,Philadelphia,Current,3421.48,2001-04-16,2023-03-11,260.11,Rejected,2754.94,2722.29,2023-01-22,3505
250,Sarah_Torres,40,Male,Sacramento,Savings,3348.94,2021-12-23,2023-06-03,2439.89,Approved,5735.04,296.43,2023-11-24,1093
251,Margaret_Perez,64,Other,New York,Savings,6261.71,2013-04-13,2023-02-17,331.19,Rejected,4576.09,2286.04,2023-09-24,5281
252,Christopher_Garcia,69,Female,Mesa,Current,684.48,2003-08-11,2023-02-23,4319.43,Closed,9627.43,320.35,2023-11-19,664
253,Sandra_Lee,36,Male,Fort Worth,Current,2445.92,2013-08-14,2023-04-24,2386.93,Closed,4738.01,1746.38,2023-09-12,6368
254,Michael_Young,56,Female,Kansas City,Savings,627.38,2012-12-26,2023-10-04,4574.96,Rejected,1874.38,4403.33,2023-01-13,812
255,Christopher_Wright,58,Male,Austin,Savings,2985.95,2007-04-04,2023-04-20,402.11,Closed,2075.38,3732.0,2023-07-05,2048
256,Sarah_Anderson,53,Male,Fort Worth,Current,8712.31,2009-11-18,2023-03-13,1659.05,Closed,9151.72,2067.78,2023-02-14,8249
257,Emily_Jones,23,Male,Colorado Springs,Savings,9102.39,2021-11-18,2023-01-18,3385.93,Rejected,5662.66,1751.44,2023-06-20,7384
258,John_Rivera,40,Male,San Antonio,Current,3163.42,2000-07-25,2023-01-15,1474.99,Rejected,9508.98,1823.61,2023-09-08,9654
259,Kenneth_Roberts,27,Other,Austin,Current,1957.11,2013-05-16,2023-02-11,4209.38,Approved,9551.98,658.84,2023-10-22,474
260,Steven_Mitchell,52,Other,Mesa,Current,1439.23,2008-11-10,2023-01-20,4934.3,Closed,9665.04,1953.25,2023-05-16,4837
261,Michelle_Garcia,38,Male,Milwaukee,Current,4004.75,2000-05-03,2023-01-16,1413.29,Closed,9293.56,2937.41,2023-06-17,7841
262,Joshua_Harris,49,Other,Tucson,Savings,8281.42,2016-06-25,2023-05-15,1811.78,Rejected,8990.91,4239.71,2023-12-16,5449
263,Karen_Rivera,47,Other,San Jose,Current,8541.37,2011-12-17,2023-08-09,4837.05,Rejected,6587.25,3412.68,2023-07-13,183
264,Michelle_Flores,50,Other,Seattle,Savings,554.69,2000-12-19,2023-04-05,1796.72,Closed,9565.37,3189.8,2023-11-10,4118
265,James_Lewis,23,Other,Las Vegas,Current,2171.37,2005-11-14,2023-04-03,2784.37,Rejected,8159.68,335.96,2023-04-09,7627
266,William_Miller,22,Female,Dallas,Savings,2111.39,2002-12-20,2023-03-22,3848.52,Rejected,7131.21,713.68,2023-03-06,3922
267,Betty_Flores,32,Female,Milwaukee,Savings,8301.46,2003-01-22,2023-03-19,2197.34,Rejected,9047.88,472.18,2023-04-11,6826
268,Matthew_Gonzalez,60,Other,Jacksonville,Current,4617.29,2002-08-19,2023-12-17,1869.31,Closed,8277.78,954.37,2023-08-07,3359
269,Stephanie_Nguyen,69,Female,Los Angeles,Savings,3747.11,2002-01-27,2023-05-26,2482.99,Closed,4432.05,3869.91,2023-07-25,3905
270,Daniel_Moore,42,Male,Kansas City,Savings,9570.4,2021-05-30,2023-11-16,3899.8,Approved,3518.58,3101.83,2023-06-11,476
271,Donald_Johnson,30,Female,Charlotte,Savings,9261.04,2004-11-23,2023-01-26,1567.69,Approved,2356.87,2211.73,2023-01-12,7869
272,Ashley_Davis,23,Male,Chicago,Current,4457.06,2003-08-12,2023-07-16,1760.53,Approved,9555.65,57.96,2023-01-23,7544
273,Carol_Hernandez,54,Female,Milwaukee,Savings,1370.49,2001-11-12,2023-05-24,953.81,Approved,1771.88,3340.55,2023-07-15,4518
274,Andrew_Allen,19,Female,Philadelphia,Savings,1792.93,2016-09-03,2023-03-18,3511.07,Closed,7934.05,2696.95,2023-03-19,3540
275,John_Nguyen,34,Male,Chicago,Current,1209.63,2002-01-19,2023-11-10,4498.26,Rejected,4477.15,414.14,2023-06-30,9634
276,Jessica_Mitchell,41,Male,Austin,Current,6836.99,2022-02-22,2023-12-18,936.84,Closed,5197.16,3503.75,2023-12-13,2561
277,Sandra_Clark,29,Other,Charlotte,Savings,5591.4,2006-06-04,2023-07-20,182.6,Closed,2090.43,1349.12,2023-11-05,6648
278,Deborah_Martin,61,Female,Louisville,Current,5610.78,2001-12-08,2023-10-30,1912.54,Closed,2067.68,2420.03,2023-10-23,2193
279,Ronald_Lopez,31,Male,Jacksonville,Current,1073.94,2010-11-11,2023-11-23,2056.67,Approved,4161.14,1593.86,2023-03-19,2118
280,Mary_Nelson,24,Other,Kansas City,Current,7953.42,2007-06-08,2023-05-03,3232.86,Rejected,7418.23,1612.87,2023-02-05,3227
281,James_Walker,43,Male,San Antonio,Savings,5402.17,2019-04-06,2023-06-27,437.1,Rejected,3412.34,295.14,2023-07-12,1453
282,Deborah_Clark,49,Other,Charlotte,Current,1000.6,2021-05-22,2023-10-29,4109.28,Closed,7266.59,238.78,2023-05-22,97
283,Barbara_Young,46,Other,Seattle,Current,7496.59,2021-12-28,2023-01-08,2874.19,Approved,9969.61,3888.99,2023-08-29,5850
284,Robert_Martinez,63,Male,Seattle,Current,9814.85,2001-04-24,2023-01-02,2734.39,Closed,4821.95,16.42,2023-09-05,18
285,Paul_Williams,56,Male,Las Vegas,Savings,4467.69,2018-03-31,2023-05-26,1588.65,Rejected,9419.65,1438.06,2023-04-22,4123
286,Emily_Hall,26,Female,Los Angeles,Current,1244.98,2019-09-28,2023-02-05,1832.68,Rejected,1714.77,4756.37,2023-10-17,4855
287,David_Clark,31,Female,Omaha,Savings,1103.85,2003-01-24,2023-03-29,286.58,Closed,3821.11,3993.9,2023-05-02,289
288,Kenneth_Wright,34,Other,Oklahoma City,Current,356.21,2012-08-24,2023-04-29,3771.24,Rejected,6390.97,2591.96,2023-06-03,516
289,Andrew_Walker,66,Male,Fresno,Savings,7726.94,2004-02-03,2023-02-11,3027.64,Approved,2933.09,3710.94,2023-11-07,3300
290,Christopher_Anderson,42,Female,Detroit,Current,6970.61,2007-05-23,2023-12-24,4882.38,Rejected,4359.03,4718.94,2023-03-04,6295
291,Deborah_Thomas,47,Other,San Antonio,Current,5883.97,2010-07-17,2023-05-19,1774.27,Closed,5062.18,4699.36,2023-04-19,3428
292,Jessica_Gonzalez,62,Female,Kansas City,Savings,7679.73,2010-10-12,2023-02-28,3334.56,Rejected,7067.37,2229.14,2023-11-22,978
293,Michael_Carter,46,Other,Baltimore,Savings,9993.05,2017-08-05,2023-06-29,4598.53,Closed,2961.29,1612.06,2023-10-29,2322
294,Sarah_Wright,46,Female,Phoenix,Current,4078.29,2012-09-02,2023-07-21,3561.29,Closed,4174.62,3740.67,2023-02-06,752
295,Nancy_Hernandez,35,Male,Austin,Current,7087.52,2022-04-12,2023-08-09,211.15,Approved,9591.9,2050.93,2023-10-06,7967
296,Steven_Lee,48,Other,New York,Current,3833.9,2018-11-27,2023-02-18,3164.86,Closed,3395.71,774.01,2023-12-31,4856
297,Nancy_Hernandez,36,Other,Fresno,Savings,3585.37,2008-08-14,2023-12-26,2731.5,Closed,7617.56,968.8,2023-09-29,9740
298,William_Robinson,34,Female,New York,Current,8524.11,2021-08-30,2023-08-28,2501.57,Rejected,8838.8,2715.58,2023-10-15,347
299,Ronald_Mitchell,23,Female,Denver,Current,5790.16,2015-11-05,2023-05-08,2769.69,Rejected,7041.8,2545.9,2023-01-07,1980
300,Linda_Wright,29,Female,Los Angeles,Current,1294.07,2005-04-23,2023-11-26,2308.22,Rejected,8097.28,2316.68,2023-03-22,2812
301,Margaret_Perez,55,Male,Nashville,Savings,4094.81,2014-01-10,2023-10-13,3462.24,Approved,9856.36,1850.26,2023-05-13,2815
302,Donna_Nguyen,20,Female,Oklahoma City,Current,7985.89,2011-06-11,2023-01-28,84.42,Approved,3986.62,1625.51,2023-07-10,7999
303,Michelle_Walker,64,Female,El Paso,Savings,9405.98,2002-03-02,2023-04-03,950.91,Rejected,3323.49,941.17,2023-05-20,1982
304,Sarah_Wilson,52,Male,Nashville,Savings,6182.84,2013-01-04,2023-06-28,1833.27,Approved,5053.05,3409.23,2023-03-31,9746
305,Andrew_White,64,Female,Las Vegas,Current,4002.72,2011-05-15,2023-08-05,2268.81,Rejected,6744.88,2515.52,2023-03-13,6359
306,Deborah_Roberts,50,Male,Houston,Savings,2594.63,2004-06-23,2023-01-27,661.13,Approved,1964.5,1846.73,2023-01-09,1131
307,Matthew_Carter,46,Male,Fort Worth,Savings,4278.03,2012-04-23,2023-05-07,4102.53,Closed,1471.69,3886.96,2023-08-12,2320
308,Andrew_Young,20,Female,Washington,Current,5699.98,2002-08-09,2023-04-08,4647.66,Rejected,2238.45,3162.06,2023-10-27,3202
309,Matthew_Scott,22,Male,Oklahoma City,Current,143.73,2016-08-23,2023-11-04,3758.57,Rejected,2502.57,3778.11,2023-10-05,9873
310,Mark_Young,31,Female,Seattle,Current,2759.91,2001-06-05,2023-10-27,4644.8,Approved,1353.48,3222.2,2023-01-08,3453
311,Karen_Anderson,53,Male,New York,Savings,6748.01,2016-08-09,2023-02-17,3718.67,Approved,6330.59,3125.05,2023-02-25,2317
312,Melissa_Nelson,45,Other,Baltimore,Savings,6764.97,2005-05-28,2023-12-20,2210.87,Closed,6223.48,2059.07,2023-10-11,3050
313,Karen_Wright,58,Female,Tucson,Savings,6564.77,2017-07-23,2023-09-29,1971.73,Approved,5314.23,1405.2,2023-04-26,5250
314,Mary_Williams,49,Other,Las Vegas,Current,9504.43,2005-02-25,2023-07-07,840.33,Rejected,2176.38,1155.45,2023-07-20,2923
315,Andrew_Thomas,35,Other,Columbus,Savings,5728.6,2014-12-14,2023-10-30,441.37,Closed,9519.27,4493.32,2023-02-16,9080
316,Jessica_Jones,59,Other,Mesa,Current,2770.31,2017-03-15,2023-04-20,1105.9,Rejected,7348.88,1004.28,2023-01-21,6032
317,Kenneth_Lee,57,Other,Phoenix,Current,8134.97,2013-12-15,2023-11-27,2665.36,Approved,1912.87,3364.06,2023-02-02,2763
318,Margaret_Martinez,30,Female,Austin,Savings,3954.84,2017-07-17,2023-01-15,683.39,Rejected,6189.39,946.97,2023-10-31,6982
319,Steven_Jackson,19,Male,Las Vegas,Savings,2468.98,2012-06-10,2023-04-12,4756.31,Closed,1357.96,4694.62,2023-03-15,5281
320,Patricia_Harris,69,Female,Milwaukee,Savings,5611.82,2020-03-30,2023-04-04,1100.33,Rejected,4641.09,980.17,2023-09-06,8368
321,Steven_Brown,42,Female,San Jose,Current,2961.44,2008-07-28,2023-07-03,4169.82,Approved,8273.56,4274.29,2023-07-25,2418
322,Susan_Lewis,37,Male,Indianapolis,Savings,4021.98,2014-03-02,2023-08-07,4095.91,Rejected,5781.64,4675.61,2023-12-26,3259
323,Charles_Jackson,24,Other,Las Vegas,Current,6962.26,2011-03-19,2023-05-09,714.61,Rejected,1864.16,1034.48,2023-08-19,8175
324,Deborah_Nelson,28,Male,San Jose,Savings,9959.89,2011-10-31,2023-06-02,3556.61,Closed,8620.43,4435.27,2023-09-29,9660
325,Sarah_Johnson,22,Other,Las Vegas,Current,6482.84,2017-02-19,2023-11-16,4122.33,Approved,1670.47,547.3,2023-11-02,6009
326,Linda_Martinez,46,Female,Detroit,Savings,2837.15,2014-12-12,2023-04-02,4422.59,Closed,5384.6,3499.94,2023-01-20,2628
327,John_Nelson,35,Male,Los Angeles,Savings,995.61,2014-04-23,2023-02-12,4770.36,Closed,5624.47,2534.42,2023-11-19,5389
328,Michael_Harris,25,Male,Indianapolis,Current,3683.48,2015-06-09,2023-09-27,4651.22,Closed,7962.71,4805.58,2023-09-03,5101
329,Thomas_Martin,44,Other,Kansas City,Savings,291.18,2018-04-12,2023-09-05,1562.57,Approved,9870.84,2404.73,2023-02-14,3792
330,Steven_Mitchell,59,Male,New York,Savings,4701.07,2021-09-18,2023-03-09,1345.6,Rejected,4590.0,342.16,2023-10-18,6254
331,Deborah_Jackson,19,Female,Austin,Current,6633.84,2017-09-22,2023-09-27,1993.68,Approved,6767.13,631.19,2023-08-13,2517
332,Barbara_Thompson,52,Male,Sacramento,Savings,5166.78,2012-09-25,2023-07-27,2330.38,Rejected,5682.76,1607.23,2023-04-30,191
333,Lisa_White,43,Male,Memphis,Savings,8666.29,2014-08-04,2023-08-14,1177.09,Closed,1717.43,2344.87,2023-10-12,7883
334,Lisa_Hernandez,40,Female,Atlanta,Current,4991.1,2021-10-29,2023-07-24,439.56,Rejected,8175.51,4789.63,2023-02-14,7107
335,Melissa_Rivera,22,Other,San Francisco,Savings,4677.56,2006-10-11,2023-05-25,3286.37,Approved,5704.6,2421.5,2023-09-09,7051
336,Ashley_King,33,Male,Colorado Springs,Savings,3165.8,2008-08-02,2023-04-02,879.46,Approved,6459.75,4650.09,2023-05-23,4313
337,Donna_Ramirez,59,Other,Louisville,Current,8392.38,2018-03-28,2023-05-18,4575.35,Approved,4046.42,4566.73,2023-09-16,8609
338,Donna_Jones,28,Male,Memphis,Savings,9045.63,2006-05-30,2023-01-17,1445.55,Rejected,9233.28,843.63,2023-04-03,8348
339,Brian_Jones,36,Female,Chicago,Savings,9781.4,2000-08-08,2023-01-02,996.45,Rejected,7186.92,4596.41,2023-11-21,3998
340,Linda_Lee,33,Other,Jacksonville,Current,9813.97,2017-12-27,2023-09-07,978.85,Approved,4212.96,1275.91,2023-04-19,5825
341,Anthony_Lopez,49,Male,Columbus,Savings,9806.19,2006-06-18,2023-11-17,1454.45,Approved,5471.24,4184.03,2023-04-08,4634
342,Anthony_Roberts,29,Other,Fort Worth,Savings,7148.39,2015-12-22,2023-04-29,3064.71,Rejected,3750.84,4876.42,2023-02-03,3980
343,Kimberly_Brown,19,Male,Baltimore,Savings,5670.26,2015-04-15,2023-07-16,4891.8,Closed,6749.59,359.88,2023-12-28,4393
344,Charles_Carter,60,Female,Albuquerque,Current,1806.21,2009-12-27,2023-12-21,2436.48,Approved,8279.12,3407.06,2023-03-25,5227
345,Ashley_Adams,39,Female,Albuquerque,Savings,7693.93,2000-09-08,2023-08-02,3002.39,Rejected,4085.77,2131.26,2023-07-18,8567
346,Steven_Martin,43,Male,Albuquerque,Savings,7375.31,2018-09-21,2023-04-17,4214.57,Approved,8366.36,2275.69,2023-09-17,9653
347,Betty_Nguyen,50,Male,Detroit,Current,8439.78,2014-04-28,2023-07-27,1676.85,Closed,9342.06,2793.84,2023-03-16,2575
348,Timothy_Harris,41,Other,New York,Current,4678.27,2004-11-22,2023-04-27,907.58,Closed,4555.25,4727.19,2023-08-14,9618
349,Steven_Wilson,22,Male,Los Angeles,Savings,8934.97,2000-10-06,2023-01-09,2173.8,Closed,3079.79,3160.63,2023-01-15,2114
350,Robert_Hernandez,38,Other,San Francisco,Savings,7214.88,2012-01-07,2023-05-22,1600.28,Rejected,9491.14,4959.12,2023-09-30,6435
351,Deborah_Young,63,Male,Baltimore,Current,1794.14,2015-06-05,2023-11-26,4331.99,Closed,1492.79,4826.23,2023-02-23,7
352,Christopher_Hernandez,35,Female,Colorado Springs,Current,2148.34,2017-04-12,2023-01-22,4889.92,Approved,5350.06,4281.53,2023-02-06,5340
353,Patricia_Moore,56,Other,San Antonio,Current,8161.23,2005-10-02,2023-09-29,3444.7,Closed,8013.22,3495.69,2023-02-23,6850
354,Andrew_Clark,22,Other,Portland,Savings,4314.36,2009-12-28,2023-06-18,3272.27,Approved,1413.25,1159.11,2023-10-05,7332
355,Ronald_Moore,25,Female,Dallas,Current,2565.23,2018-10-22,2023-07-14,3573.96,Approved,6763.7,2864.88,2023-01-08,220
356,Thomas_Thompson,38,Other,Washington,Savings,4283.51,2015-09-20,2023-04-04,2343.65,Approved,8551.31,1169.05,2023-01-11,6607
357,Amanda_Hernandez,64,Female,Fresno,Savings,1697.64,2000-01-24,2023-07-12,3147.68,Approved,3682.38,4771.23,2023-03-14,3173
358,Betty_Lee,22,Female,New York,Savings,8928.19,2019-11-18,2023-12-08,365.59,Approved,3792.92,4794.0,2023-11-22,3837
359,Ashley_Baker,30,Female,Dallas,Current,808.24,2010-10-17,2023-10-15,2472.31,Closed,1304.35,1662.92,2023-04-18,9329
360,Mark_Jones,36,Male,Oklahoma City,Current,3597.09,2002-11-29,2023-06-29,1668.51,Rejected,5959.12,240.54,2023-01-09,6065
361,Melissa_Thompson,46,Female,Denver,Current,5613.59,2006-10-19,2023-09-24,275.37,Closed,1552.98,4138.9,2023-08-26,8027
362,Jennifer_Green,19,Other,Mesa,Current,8749.09,2021-02-15,2023-01-20,2728.43,Closed,1019.99,1760.46,2023-09-02,320
363,Andrew_Harris,54,Male,Omaha,Savings,7837.33,2013-12-27,2023-12-06,1807.68,Rejected,2142.22,1597.56,2023-09-08,5394
364,Kenneth_Green,43,Female,Houston,Savings,321.99,2003-05-19,2023-08-13,2957.16,Closed,4911.95,2899.75,2023-12-01,813
365,Paul_Martinez,46,Female,Dallas,Current,8269.96,2020-11-17,2023-06-18,2570.77,Rejected,7720.43,2.38,2023-09-15,4985
366,Nancy_Perez,22,Female,Washington,Savings,6417.39,2006-04-10,2023-11-19,1388.34,Approved,7076.06,1874.86,2023-10-15,6748
367,Mark_Jackson,49,Other,Seattle,Current,1420.15,2011-08-09,2023-02-13,2704.52,Closed,3811.15,2081.83,2023-02-20,5381
